yacht_id,cold_recommendations
348a6f13-01c0-4b00-8e1d-aea860a3be5f,"['ec8d310d-0b4d-4301-9709-b1697a9f2901', 'fe860327-a2b4-4057-b65d-4531ed5cf6b5', '539f0b24-1f2e-4340-8225-33ba98e5eed1', 'c35f53dd-fde6-41a1-a0e1-4668918fdf2c', '012688ac-a4ba-4f8a-93a8-1e16717fa64f', '4ef19855-c1ce-48af-9810-645b43b49598', '38fe3d2e-a56d-46b8-80fe-ca336fe66715', 'cf988649-fb7e-4698-b27a-cb4b855f847c', '5ff3c43e-da8d-4484-9f41-bce4811440dd', '78f65e1b-6c7f-4489-ad1e-daf6f64450fa', '365a30eb-68ca-4b85-b1fe-24ed668288e5']"
9e1a0f1e-b66f-43b7-a2f2-474ba4239917,"['8b616b25-3339-4144-8d10-d39b948c4bc6', '35954944-0bae-4ea6-a8cd-0e1c94294e1f', '37514ed0-6c9c-4a91-915d-581205a4fb47', '07824f79-258e-403c-b832-442c0fcfecaa', 'c7b0f8f9-f91c-415f-bfc5-6db4b16151f9', '3b652b1b-0e9d-47b7-a7ac-c4f56b49887f', 'bf55bae5-0f4a-48ee-b033-aeb5e4726b57', '0d08a132-ab08-4795-ba7b-ab430cec1a77', 'f9a12940-03aa-48f8-9543-fa8ca7725459', 'de635dd6-27d5-4490-b749-5fba199ac88f', '3f0e4c81-e43b-4329-9b8f-d9acd9d73a3c']"
78be15a2-90bd-4265-9471-f4b29d704a71,"['a964f43b-fe3f-411d-a6d2-5e9496e68fc2', '4cae1305-2387-457b-9fdd-a7c11da5e565', 'b7ff683c-aac6-49b6-85a6-83d09c7ec6f0', 'e68fd6f8-889b-424e-96e7-5823d4127b34', '2f8e4032-be24-436c-8d4f-37471b05c873', 'ad8a0d37-2731-4f25-bcf3-4c2b184a95bc', '58cdd9a4-3e5f-454b-b1fd-4fe278b8a971', 'd32cbb4e-f18c-4ef0-92bd-8e5e451658eb', 'b142513d-b76c-4096-9078-867c6a576b82', 'c7b0f8f9-f91c-415f-bfc5-6db4b16151f9', 'be3dbcd8-a967-46ba-8fa0-549aa5413191']"
deffb1ac-7f15-40fa-b57e-b1037f5e1d4c,"['0191a05e-dea7-4a18-9b3f-30d7b0c75bce', '11eb6c20-c890-4885-af8a-7662d0129613', '1c711ab6-5a10-4dfb-b1c8-914b8eb4ab7e', 'c89dfbf9-4d2e-4afe-bca8-1c04010f849f', '8e4a03fa-f8fc-4bf6-9269-0b3e5e6c050a', '1e22d50f-0e8e-4df1-8cde-342135867737', 'db15ff86-9140-488a-989e-542067b7006d', '91621df6-e32e-4d6a-86f2-11c4f2a779ba', 'bea4a137-79c2-4700-a0ba-e3557c26684f', 'cd1b4b21-7472-485b-a19e-3f78fcc019ec', 'ee0f60ae-990b-4e17-ae09-42c687710bdf']"
e730f403-54d7-44d7-98ab-2fb4b8e8a606,"['4598c8cb-ac72-4991-b005-70818898aed8', '0ffaaf2f-276d-4d45-ac88-89ad62dfbf76', '5d54f270-061f-465c-b14c-8881a1b433e7', '1962bc31-c88c-4de7-bdd5-cedca117cd10', '3264e74d-18dd-4a0b-ab26-904f8c4dff5b', '0c582346-2849-4121-91eb-bd5d92e13109', '7f1e326b-0ab3-4863-adeb-74f7764cc077', 'bab46dfd-f1f7-4928-8072-19e8b7c595c9', 'd9ab890a-f89f-4ab8-9960-16dc637a0cb9', '1c265634-ed5b-4d9f-adf5-baf10648ba1b', '21f27121-8591-4001-8e16-daeab8c4602c']"
1e264de2-7999-4153-839c-71b6c22135c7,"['9a6783f2-4350-4ac3-8a8c-c49534da0a59', 'fc3f6ec7-ed92-4513-a258-cfbf9f784021', '3826bafe-a9fd-4f70-8437-b44c84835790', 'e9c96408-263f-4fe4-8938-58deb8d15b44', 'e8634d1c-15c9-4714-8118-7b280f974b44', '045b757b-7f44-4abf-9d8a-c9d035cd6f65', 'cbfcf55d-5048-4edb-894d-f4439ae9d68b', 'b6c96115-839c-4ae9-9872-c2c7f3c0158e', 'bc877be4-fc61-46ec-ad43-2b8bd5519b81', '532144c4-3d36-4201-82e5-1827fa07f4d7', '9b21a596-d24a-4e0e-a66b-76915f1dabf3']"
e51acf84-c2d7-49c8-8495-a1d2ceaabef9,"['88211fa2-6501-4071-a133-f0287caa89d0', '525210fb-8174-4560-9179-42e359186210', '0ffaaf2f-276d-4d45-ac88-89ad62dfbf76', 'b7dda1c2-db65-4a13-9e8c-91b900ce73f2', '7765f0a0-7741-4f96-b0d9-187b265bcac1', '3d24cef9-514e-4ef3-a583-275cb99a81e6', 'b3b3e9b0-14aa-452a-ab86-231709681870', '7f1e326b-0ab3-4863-adeb-74f7764cc077', '21f27121-8591-4001-8e16-daeab8c4602c', '9a6c3c35-e455-47cc-be97-440ebbf1b0e5', 'd9ab890a-f89f-4ab8-9960-16dc637a0cb9']"
dc2fc78f-bfcb-44d1-bcbd-f030e6fa3742,"['31a6a946-c95e-4afd-bbf3-0cf5fb7c1082', 'b551a541-011c-4a40-a325-4ce35266c697', 'ec5cd7e6-a65f-44b8-ab87-9dd54f0d6a90', '347bce37-4f4e-4ec7-b9b9-a49e2a1c8ea8', '718106b6-6f60-468e-bcd5-c1a93873b84a', '19cb473a-ec60-45a8-b683-699b328879a0', 'd8d80dd0-4c49-470e-bfe7-85442045e16b', 'd55aadf8-3d8f-44d0-86f4-064ebb943c35', '544c1cff-0f6c-45b4-a8f0-ba3a32459e4d', '5e1524f0-ecf2-4558-928c-6fab8dfcea02', '43749c3a-489c-47e5-a959-9d91c026ff54']"
a47b7f0c-74a6-4489-ba90-9703ba4056d7,"['33275488-6b27-41a2-b8ff-c0213dc61d24', '22bc2296-ea2a-4d72-884c-ea59bc8e3945', 'd4cdc7de-8455-49e0-978f-e15b01b0c5b2', '83ef557c-cc75-4794-80f5-24e1bd955a39', '9538a82c-feb1-4477-ac48-ff33d1897df4', '3b8f9b18-6a72-422a-8b38-588f522dbe6c', 'c21563f0-7ac3-4a3d-9618-d53e3a57914c', 'c4efc054-e137-41ca-9024-e662893d67bd', '7baaabdc-5623-4c5d-9c7d-d657dc82fef1', '3dc13036-2766-4266-86cf-772b5aa37d09', 'b6304999-ffa0-4322-8ab4-736501fadcfb']"
ecc8169c-62fd-4f40-9c56-9b0378e59873,"['a6b97a11-7e64-4d78-a47c-1702bb0e0ac0', '09344903-0a32-4abf-83c7-48cdf797c7fe', 'f5311f89-0604-4db9-9fdf-f9ca83ecd852', '3355b6c9-34cf-4613-a018-17af9b3cfbd9', '4fc78831-f9ef-4c46-a919-b6ead26265ee', '8b0b127a-baff-4ce9-9537-0894c3b62700', '7d8752fd-28af-47b6-9e06-9f03e2023d05', '5515b19b-abab-47dd-83c6-2f4843c00d2f', '1d441427-8cac-4e59-b965-4cb9058336d3', '621a5ae6-a574-4757-8b8f-d215ad8bae07', '9be5f74a-17d2-43eb-a38e-0e07e3fa5adc']"
75e12d52-c604-4afe-baef-f3fecd019ff3,"['77cec8cc-133a-471a-af67-fb274bdf1bda', 'b54cb0fd-d98f-4136-9d7c-c7d2d8b0100b', '8243f290-1c2a-4e51-bd72-c515244667e3', 'c4943a34-2909-4c6a-8b4e-3107b3e9ddc0', '61a883ec-afbd-4a80-8d56-6f255b6c693b', 'd3d4f362-1946-4905-9da0-435e8829e229', '215d8802-eacc-4fed-a850-db38c39a9ed1', 'bd967589-a4ac-40ca-bfcf-dd2df2598795', '453de1c4-8930-4b56-8b4d-2cf017cd82d3', 'c2e5f5f3-e57e-425a-83c3-71590d69a1ce', 'e65b3af2-ff13-4df0-98bf-9fd5349045d7']"
880ec022-1825-4225-9ac2-f73ff65ebfc2,"['619efc76-b963-4655-9fa5-3e314c9381f5', '0a1b8e86-e1ef-4554-8a02-14123652b004', 'ec6daf6f-abd8-4ce2-a8db-8d56249db64f', '991c97c8-4354-4024-ba94-c6af96ac667a', '040957b2-efb7-46c2-9ee6-03e9c4f1554e', 'b2183292-9f0d-41e8-83c3-20bce7737276', '1bf5f1e8-69a8-4a7e-8f76-9ad493cee64b', 'fd593c00-3583-4194-9b98-b7a7d16306cc', '87d38b20-5f94-49df-a405-711a8097408e', '93a02049-73c9-4777-982a-a104666fbb71', 'f00b3916-9ef5-4b6a-9af0-72c8606e0741']"
4888819c-6c1f-45dc-9f2a-10af68b5fda0,"['3136791b-da45-4d5b-a5c1-88eea4e4f115', '6f7c3808-19f5-4fd2-a2fa-8fce19d87f33', 'cd9470db-974e-4aff-828d-ae52b82f8937', '3dacf65f-2b81-4a2a-aa81-70e91ce7afdb', '1b236417-f9d8-43bc-9f74-351984b6cd6d', '5bb97082-207c-4578-9f83-8b32b42a7254', 'f2b80ccd-affd-4a2f-9d73-add42c02237d', '33cf4d67-ed61-4e70-9808-f65bdc697f5e', '306781fb-d563-4d0c-9aae-3e7e394d2492', 'bc729728-a929-46a5-b883-646e25a98083', 'a5d36d18-5010-4526-b288-fd2215e7813d']"
900d2aff-96b5-4dc9-931e-cdb7f0d214e6,"['cbe2a533-7bd5-43ce-ab6b-0fc0aeb7a83e', '4bb6c0b5-3b4d-4199-8a07-6fd1ea5a8f16', '8594aad9-a75d-4864-a91b-ba8c1c8c5b68', '53235fad-9c41-4a77-a4f1-9067b005728a', 'b8cdc6f5-72d3-4ab7-87a8-862675b40a34', '363b2c66-a97b-434c-bd0a-6786ab850307', '0d89b2e6-30fd-4686-b4e9-3a0daef981ff', 'c4ee1a02-7e9a-4609-811e-0085198c4bd1', '4fc78831-f9ef-4c46-a919-b6ead26265ee', '7d8752fd-28af-47b6-9e06-9f03e2023d05', '8ab21714-357c-4ddb-92e7-2490b60c2bea']"
634c20d0-88d4-4f1f-8c1b-2d3989ea7498,"['12143031-79a7-412a-b174-bbef0288cbec', '5905c6db-a6fd-40ca-a911-2e4ef7cdaa06', '51e73621-c8e2-4766-966f-3645200c339d', '256b47a7-4838-4812-9cf9-327d56afb1ba', 'bede383e-d33a-418a-a658-c2c6907e2d32', '4bdd35b3-d2b4-4f31-9fe7-f81cd5f27b7b', 'f2553a23-84b3-434d-a187-4d64ecb18141', '0523c79b-b0fc-4130-a254-972a0e43a16f', '0ec7d7ec-5cf9-436a-b2a3-39d50dffb7ab', '6aaefb9c-fc4f-4073-837c-702afef3e15e', '3d14ae02-265b-4c69-8833-418df2d44b29']"
8bfad112-a4b6-4131-bc35-59f9e6149fae,"['2c12f904-34a1-4fff-ad95-65a6fea93d43', 'e7510fdd-e2b8-4377-9db0-6c848aadfeaf', 'ce17fcfc-0f9d-4b60-9818-6494ec060cea', '92b393af-f372-4b9e-93bf-c99214cd1f5b', '41ef66f3-b960-40ef-8090-5770203fac89', '20389ed1-9672-4318-97b8-4ff67898dff2', '0030753b-7581-4ab8-a69a-67903bee11a9', '525cba30-a9c8-4f0a-967b-5049bd7d1b6b', 'de071dfb-4ec2-4880-8898-bfa3b8d4628d', '6e9f1bda-6584-4c01-a1a5-6116d10cbc34', 'decb50e9-9a8f-4082-8e98-6e41591317d1']"
64517bc8-199a-49b9-97f5-0b47c7f642a0,"['2101fd2a-14f6-4a79-8ec9-2cfe90af97eb', '212444e8-1a80-4044-a882-f061818d1985', '381331fa-c829-4f9f-ad7a-d27b341ef26c', '52bf1fc2-bd5b-4db4-adb4-2293959947ad', '9910ff8f-6326-4684-bb37-3dacc129d1e7', 'bf567ee4-158b-4937-a127-b50e7ccc2fa6', '351097b2-3ec9-4cb3-b723-bffa46d26666', '0f0d5439-5a32-48ae-b09a-09ff8b6843bb', '9c06e5cb-6c48-4b35-b349-12c484961f0a', 'c286988e-beed-4cb7-8a93-0ffa0688f029', '526bf15d-023b-4f6e-b1e7-838a10dfec1e']"
870e4c50-1861-4460-bcb3-1c9a4be1b411,"['db00d160-45dd-4180-9d31-ab23160e2e5d', '7a3cab5f-aef0-4976-bdfe-70cb2ae0c664', 'ad3964de-e414-45f0-ae79-0822a952404c', '1bc0ab0e-1707-4d57-a81d-e3e393dab9a1', 'a1488378-968c-4cd6-be8c-e2ffff65c677', '40621ddc-79f3-479f-abbe-965d47116370', 'da48bea7-8dba-4937-958f-208181a159f0', '5c212e4f-2c71-4b25-bab3-f020e77e8044', '529a54e8-b1cd-4c73-9b96-2df59aa83ce7', '9af5d120-5e73-473c-8f8e-709cef5aa80b', '944e519f-1112-420e-9ce6-5df064d5696d']"
e56888db-0317-42a3-a057-896daf3cd5ef,"['cff41e59-85e6-42d4-977e-8d89c3c0fbc6', '102821ee-1a32-4ebd-8209-6209f991eb67', '5e41ef60-df29-492b-b4fe-390ef2aee63e', 'a20fa4ec-6e5e-43a7-b905-77c747b1e00e', 'da68f7b1-19fd-445e-9425-ea8beb8d5c42', '7843ce36-ec71-4c93-b713-03a81da11031', 'eb5b785e-2be8-4735-ba1e-d87405cb87f8', '8a2ee09a-c711-4043-9955-d8d4ba31b10a', '6f28b28a-cdca-4799-bf79-e760b2b671f9', 'f733b536-8750-489f-a1e1-b529423fd84b', 'c118b991-0b27-42af-be53-bd34f3a5ef0d']"
e471618c-f35d-400d-912c-c217f4650a04,"['b704a5a0-3089-469f-90ab-7316973beadb', '9ed28c3c-0171-4871-85e8-fe62c3222c7c', '5c69f949-582d-4e5f-900f-d79ff22efd03', '6f55eeb6-4938-4fc2-9f30-9275a69854a8', 'a072908c-23d4-4dd4-9ece-37ab3bce97ec', '9bb4319d-8891-4282-a1fd-f01f93a4c4a9', '6e2c5e25-04bc-4d0a-b49b-c373cce45c0f', '888f4dfc-83de-46f1-97c5-98e608dba2d0', '69d8e260-6bbd-4e39-8948-a901fe33d475', '760623e5-1336-411c-80f9-886b48ac4c30', '1d2b10bb-9365-4a48-a687-7133f7b0d55c']"
87d38b20-5f94-49df-a405-711a8097408e,"['b2183292-9f0d-41e8-83c3-20bce7737276', '1bf5f1e8-69a8-4a7e-8f76-9ad493cee64b', 'a530ed38-5c73-4c6f-a8b0-dbd3a3005048', '06c2f720-8326-4f9c-b835-6ddeca2c5d13', 'bfa534ab-3e58-4216-96f0-8380963c6ba2', '991c97c8-4354-4024-ba94-c6af96ac667a', 'c4dec68c-f1ef-4763-aa8c-4b4deb34258c', 'ec6daf6f-abd8-4ce2-a8db-8d56249db64f', '619efc76-b963-4655-9fa5-3e314c9381f5', 'b2dd2f4d-90e5-4665-9249-a9c2c4b55c78', 'f00b3916-9ef5-4b6a-9af0-72c8606e0741']"
6f5d2cca-51d9-4395-8c33-fd3aa8c6b07e,"['7ea59d53-173c-4eda-bfed-647ab4acb279', 'c706a2f5-f5e0-477c-952b-5a3fcb3175b0', 'ba881df4-c596-4933-850e-ee7a43418b03', 'b5030186-bbba-499b-bc32-b8801a72681a', '2e51f4bf-a88c-4c72-8e4f-47aab54a7361', 'b3aaaa7c-0913-460a-aeef-3a312329455a', 'f70616a1-8f2d-4df5-ad45-798f0d999a0e', 'f1531718-bb18-495a-8a8c-8c3d333dcaa3', 'db124f6a-1869-4156-a948-0162e95efb46', 'aef2fb7e-9105-4698-a823-5bdec1ea421c', 'ebf14ace-ca82-4d3b-a910-c2d27f3921f8']"
84e6a8b6-89bd-4b16-ab5c-9e724749d5a3,"['ed03dcef-07ce-46cc-9d92-168412a66ac2', 'f330b39e-cc41-4f78-9ff0-debae05e03be', 'c606912e-a860-4091-8286-6ac9a37738eb', 'ed93ab25-9f66-4ed1-bd01-b75d117e29db', '7c038f86-0b9a-45a5-af50-87dca4ec9555', 'fd97031f-85b9-4d06-9ee4-57adb0081859', '99ea604b-b65d-434a-be25-e38bbd692ff8', '67ff299a-1220-46cc-b6bd-7d83a919ba0b', 'e4100046-558b-4920-b8a5-969d4161e29c', 'c0f5f0da-ab9d-4d4a-8081-33a4883f4687', '3e30a28f-1c05-47ab-adc1-c50e42ee9415']"
6367e354-4e57-4ce3-8f24-9fd4b468cca0,"['336cc9d1-a55d-4014-86f7-47fcd372f5cb', '93235553-d9d3-4e6f-958e-d6939c6efe07', 'bff1e708-a615-4475-a5d2-366032f95e47', '2e8e61f0-1d34-4fd5-a130-b49db949d355', '9b140550-aad3-49e1-b96e-66b37d69d04f', 'c16e60f2-c686-429d-b9e8-1b423ca5893a', '8c3dd842-d43a-4efd-94b8-a47929f6807b', '12f31a4f-52d1-429f-a9e1-f4fb7fc6f9f9', 'c1774018-38b1-45f4-b761-c4185dfb84ba', '7a393296-b5b0-4ac2-9788-eaf942e560f6', 'd820d970-bfca-428c-a842-d1ed889ec078']"
34548fc0-502f-4de6-b221-d3776a292415,"['d70b9fa2-aacf-43d0-af0c-863c403d859d', 'bec210a2-ff3d-4668-9474-209bec6ef6d6', '386fffcf-8aa8-40af-93f6-be9618da8e64', '6ec5795a-d7fd-4712-a9c6-3c715655c0c2', 'd167b26f-08a3-4fb5-86cb-bcfe2122c88a', 'c84871e1-218e-4bd1-9964-88e7a2d35abe', '51aa8b66-c646-4077-bddb-5529b70f7432', 'e96e1f7b-a8d1-42e5-9986-ae53e5502499', 'ae833dba-daf0-4033-9abe-f78b784ca017', '3d72d71d-d24c-4a3a-8ec0-7563f7fd10c7', '5ac34d25-358b-4caa-a984-8590bc05eee0']"
4ba75009-86cb-411c-86a7-38f477773d68,"['111bdd3b-4f9b-42c7-9d4f-8b03b24c887b', 'f27de911-cb60-488f-85e7-8269da98d2da', '9ff8c3df-6319-4da3-bbee-585a0491b11d', '6840f834-964b-40b5-82c5-0534055a0641', '8ec3f2e2-ae93-4b9f-b8e5-d2e463dcbe0b', '5f83b218-3aaf-4136-b8f6-d2149f8fcc40', '16072563-17de-4e66-b009-932e5b4331a7', '5aa98faf-5c3a-4b3e-8b7c-80af6daa19c8', 'f536b6a3-1d93-46f4-8b22-33d8ae815704', '58533347-40f8-4bfb-94ca-7c4638cff8bc', '392fd445-47d0-4725-a0f8-9d198599a26c']"
237a91f9-31f6-48fa-a150-3e0e1967797b,"['81b26270-2626-415b-9591-82b3ffaea2ad', '9b3936e1-6eb0-4417-b8d4-de9c37d1ff01', 'dcef3898-06e0-4afb-8e24-3ced7325a880', '05d4ab09-9a63-41dc-be49-8960b341b208', '1d011626-ef62-4e23-84de-9969a40e48fd', 'aeb01a89-e8ba-42d7-aec9-e67cb0ec56ca', 'd2d9d134-e66f-4934-8934-6dc67379fe1b', 'd0b9d81f-484c-4d10-92b6-4b5e8973d347', '93dceb1b-6885-414d-8ce4-9243bba320e7', 'e5f3e398-c1cc-438e-8c0c-a21efa396fb5', '987b78b4-4854-43f7-9cba-adbd06e9c113']"
540923ae-5599-4958-8704-8910fa887283,"['ce7069e3-ae58-4ed3-b111-e0db961cc6cc', '8fe48614-12b6-4870-8d0c-a182e500a3ce', '386fffcf-8aa8-40af-93f6-be9618da8e64', '51aa8b66-c646-4077-bddb-5529b70f7432', 'ae072fae-346f-4e75-84a6-cf5c148154d1', '34548fc0-502f-4de6-b221-d3776a292415', '419e6935-204b-4370-8c3f-79e1e0b8fb89', '395a41e2-4afd-452b-b0d2-5eafa67e355f', '815b3d63-8bc1-4e66-8b25-63b46be8516d', '6ec5795a-d7fd-4712-a9c6-3c715655c0c2', 'ae833dba-daf0-4033-9abe-f78b784ca017']"
61a883ec-afbd-4a80-8d56-6f255b6c693b,"['b54cb0fd-d98f-4136-9d7c-c7d2d8b0100b', '453de1c4-8930-4b56-8b4d-2cf017cd82d3', '77cec8cc-133a-471a-af67-fb274bdf1bda', '492f76c8-5a99-4685-9e22-7e474e91ea41', 'bd967589-a4ac-40ca-bfcf-dd2df2598795', 'b89b0f40-cf82-433d-aaa6-c32da9800a17', 'f05e21c8-5808-4765-bc58-27515db1422a', '0d28aca1-2074-4faa-bc74-3f21c88e1719', 'c4943a34-2909-4c6a-8b4e-3107b3e9ddc0', '2d13dca6-8343-4df4-a391-62d8a0afec98', '210c5d77-5cf4-470e-a1d9-0a463051c38d']"
6445a441-4e37-475c-b20c-cb916bbc7cc3,"['7526e69b-e314-4310-befc-b1c64b9972fe', '18a389d9-b78a-47da-81c0-90562ac45785', '47d2ee37-cdbb-4371-8581-220564f66fe0', 'f95c3cea-e58d-4399-ae84-29e4bdd8622c', 'd998909c-7049-454d-ade0-123d595ecac5', '17817ba9-ffed-4f11-a292-82d2866ddeb1', '18634be8-2d73-452e-a2a3-d038f2dd1669', 'ef860386-b70c-4756-a3db-adc41e4fa492', '2f6c08e0-fba1-4e9d-b9db-b80c48b283a9', 'a7de6527-3221-441f-b54c-992d7a298fe7', '670e4194-871a-4c17-9ded-f8b4685bedf5']"
4be3df95-b862-44ae-869c-31a3dfe64122,"['49fe7121-fb63-466a-9a4d-fbebb5c5d7ec', '3a0f81a6-a216-495f-a8de-e8f538308fd0', '7c0f71e7-208f-433f-8424-2db1cd82832e', 'fcb1c825-e2f1-4bc1-9189-6efffea994b3', '0af5a4be-2efe-4a98-8c16-e289afdd5200', '28662e52-c760-4900-8bd6-2318b6ee5681', '73e7cc97-c97c-4dca-a655-cefedb1706be', 'b1856af7-38a3-4a24-abfa-427c4d8e942d', '273a89b2-ef31-4bca-8ae8-b92938c06516', '7ed14eef-822e-46d5-9534-13fa4c64ba01', '02535b0a-9df6-4fa1-915f-ab34bdeaa895']"
5e41ef60-df29-492b-b4fe-390ef2aee63e,"['e56888db-0317-42a3-a057-896daf3cd5ef', 'eb5b785e-2be8-4735-ba1e-d87405cb87f8', 'da68f7b1-19fd-445e-9425-ea8beb8d5c42', '102821ee-1a32-4ebd-8209-6209f991eb67', 'f733b536-8750-489f-a1e1-b529423fd84b', '6f28b28a-cdca-4799-bf79-e760b2b671f9', '962af6b3-16ac-4408-a9b3-3c36f6454a3a', 'b9f8338e-6f62-4f07-bf97-6fe37ccf2b10', '7843ce36-ec71-4c93-b713-03a81da11031', 'cff41e59-85e6-42d4-977e-8d89c3c0fbc6', 'a20fa4ec-6e5e-43a7-b905-77c747b1e00e']"
3ff48708-1d0e-49ba-a116-20ab9a80d0f8,"['f700353a-6c7c-4e72-badc-c9d7a3f8b5e7', '6e5a4ee8-b616-4220-9b5d-2bf7ff5d262c', '32cde4a4-7496-4b78-8c86-33f5a8c28d99', 'b609876e-4d8c-4c8e-b65f-f99d2afc1d1f', '3303aa4d-d3ef-4e41-acd6-1950ed76eda2', '805ad9c3-20f8-4c4a-b292-d8e538f731f8', 'b773a68d-8869-4b63-93b4-dfbf6696faea', '5b17c89c-00ef-48c0-b444-d2c407023288', '8efbd66e-46af-4e0e-bb11-60e29c6db7dc', 'cbdb0030-a2d6-47cc-986c-c75bfebf7367', 'ca992f2e-e57e-4038-ada1-3fbfac5a10d4']"
fc59f957-9bdb-4e1a-b642-837b982c6131,"['63cd634f-74ea-4ca0-89d5-2c10b19fe0a9', '8bfe8264-98d3-4254-8271-d887adb5f5a8', '9c1c7345-82ff-463e-bd39-7549ebb9cd0c', 'ffb53590-51d9-407f-b75a-1ec68d329a5b', '3dfd11ab-40cd-43b4-83bd-2718b423036d', '48d0683d-ae63-4d17-9db8-0c80e0805823', 'ad9ad338-431e-421b-a3f0-580471ecbf5f', 'd13f9431-1b79-4e39-a127-97dec026449b', '6b75d671-3f0b-4897-b9f6-59495c0e1e5b', '27c66b19-4ce9-4616-9d88-ef04d0662409', '6cb23742-83f0-4c30-bad4-7e1ded918759']"
bb6c1221-ba96-4032-814d-e96cd8b19fc8,"['8813f3f3-4bb9-44e5-b861-09660eed65eb', 'b529d966-b992-47e7-a39b-fd42dc86e191', '6f27d331-9afc-4f0c-85d8-6df9d9a728c0', '1f7abb8c-b3db-4a38-96d5-205d41a6f1a9', '7b448e31-85b9-4a83-868d-70cbe6976f14', 'be76a5fa-6124-4486-91ca-590a2dedc794', 'e5b1ab12-7e2f-4eaf-8bf1-03a26724f5de', 'a1d2a861-dfae-4910-aa34-e9e8343e882d', 'd7c533ac-74c9-41db-a99f-274e73225b0c', 'eb7366a0-01a9-4505-b35e-01f29d573a37', 'a1c5f1ee-4be8-48f5-9d1f-00824e5c7210']"
42284a71-7aa9-4910-a5f9-9aa4b10acbe6,"['4feacfc7-9af7-4236-89ad-1d7440bf455b', '4501c006-18a8-411c-aeba-d5d1aa03053e', 'ca98483c-542e-4df0-98dd-f5113bf1d9b4', 'df2be5aa-5576-4455-bfdb-3d1da64179e6', 'da047c3e-e015-4eab-be1d-ee6f82ac69d8', '985831d5-7843-4d1c-9c3f-276f300de2ec', '34a406ef-d1e0-488d-8771-42c3aa61e0fe', '1ee04977-f139-432e-8463-476a4ac3e94a', 'f8859972-18a2-43cf-a320-fe66fe70457f', '987b78b4-4854-43f7-9cba-adbd06e9c113', '97a6123c-0fc1-41d8-99c4-4444c57b1e10']"
27490d5c-a246-4ade-b534-27ac6d156066,"['9335b2c5-a186-4ae5-a6a8-04b566e05b3f', '4586e4c7-7319-48bc-81cd-643ea8a0c1ac', 'b228570a-1c99-4552-814e-4fedfaf64531', '5d09a41f-4f28-4396-afcd-0d308c25efec', 'eea6ff71-4856-4e33-94c6-0f8d01459f4b', 'ee0a06e7-af56-4b49-859c-fb0ebe0a7e9d', '32174343-06ab-47f6-a347-25ffa9042d16', '79f4f232-0f52-437f-b72d-39786eecc652', '2fc54bad-0a3c-4a87-8ec2-e844aee0dc84', 'e71b4ccd-1c57-4311-bc43-57455be4bf73', 'a5d73bc4-23d8-4d55-ae1e-9143ca77b0b9']"
9bc4ea30-8ea0-4cf1-a0a3-5cbd6952f526,"['f1c75308-e344-476d-b6fc-4e39bf538fb0', 'a50cfffe-9d2a-479a-ab1c-6d780420bea0', 'ee4a2b68-338a-480a-8e74-9bec346ee446', '376952cd-a048-429d-af01-8106f801db6c', '69a5e27f-0bb2-4c8b-9264-237fe1e43b6d', '6de8401e-d2d6-44f2-847a-d3528af77e06', 'b06c9ba6-2086-49b4-a31c-d1d8849df6b1', '60fa185a-4c76-4320-a49a-e99b2796c08f', '3e73da04-ab3f-425e-b705-7723fa85686f', '8c1adfaf-bd16-4995-8b33-da1f0be7c138', 'cfdf558d-4916-4e4f-b8bd-dc839d9721e1']"
b72314eb-02d7-417a-8c9b-70f3206acdff,"['a1199f9b-c13e-4cfb-925a-fd0e601efac9', 'dad5d1b9-e0b7-4d7e-b3b2-16b003cc9696', '502fb4e6-5c87-4103-87be-0c139a046174', 'a8889116-a413-46c4-a38f-a903b5527c48', '3f558170-f5ad-4b1b-94a2-b90e9533fc0b', '555f0e9a-fc71-47ee-be13-3b9eaac3f77b', 'b64bc420-ad0a-40d5-8105-7ba846667c51', '74932c3e-b2d1-4957-a60c-ad43407a2624', 'c6eb6584-3f06-477b-b545-6ab678b55ea2', 'dc6ee7f0-a596-436a-adcc-8295aef08142', '682f9a57-c26e-4707-b52a-6c4892b0751f']"
2daf28cb-4009-4060-89de-6cf026e9a296,"['2c625522-393a-4efc-ac72-548e72e44d06', 'fb583fda-a9bc-4ce4-9456-ff8afceb0103', 'a433ea6a-0bbd-48f8-ad31-7440228eea5d', '326d36df-a8fa-4a0a-a9b5-c5b776d006c1', 'f87626e2-cb0a-4048-aa37-03b1657cb1c1', 'b5647e17-6c2b-402c-8ef6-03b20c994b27', '3e279ae5-87a7-43ed-97e6-f049a67fa9e4', 'f4278726-d4d3-44ff-933d-286bc8a8dded', 'fc1002e8-331f-42d6-86bb-554325d98a31', '497d7964-a777-4725-a934-913b181eb8f0', '9b0fd80b-becc-4c50-b5a0-e23e4dfafaeb']"
